Volatility 3 Framework 2.7.0

Offset	Name	Size
0xde013197cd30	\Windows\System32\MTF.dll	216
0xde013197d370	\Windows\System32\winevt\Logs\Microsoft-Windows-Provisioning-Diagnostics-Provider%4Admin.evtx	216
0xde013197d500	\Windows\System32\dssenh.dll	216
0xde013197d690	\Windows\System32\TextInputMethodFormatter.dll	216
0xde013197d820	\Windows\System32\winevt\Logs\Microsoft-Windows-Provisioning-Diagnostics-Provider%4ManagementService.evtx	216
0xde013197d9b0	\Windows\System32\ACPBackgroundManagerPolicy.dll	216
0xde013197db40	\Windows\System32\winevt\Logs\Microsoft-Windows-SettingSync%4Operational.evtx	216
0xde013197dcd0	\Windows\System32\BackgroundMediaPolicy.dll	216
0xde013197de60	\Windows\ServiceProfiles\LocalService\AppData\Local\FontCache\~FontCache-FontSet-S-1-5-21-57285089-1688557810-2092337098-1001.dat	216
0xde013197e180	\Windows\System32\icuin.dll	216
0xde013197e4a0	\$Directory	216
0xde013197e630	\Windows\System32\winevt\Logs\Microsoft-Windows-Provisioning-Diagnostics-Provider%4AutoPilot.evtx	216
0xde013197e7c0	\Windows\System32\winevt\Logs\Microsoft-Windows-SettingSync%4Debug.evtx	216
0xde013197e950	\$ConvertToNonresident	216
0xde013197eae0	\Windows\ServiceProfiles\LocalService\AppData\Local\FontCache\~FontCache-S-1-5-21-57285089-1688557810-2092337098-1001.dat	216
0xde013197ec70	\$Directory	216
0xde013197ee00	\Windows\System32\gamestreamingext.dll	216
0xde013197f120	\Windows\System32\modernexecserver.dll	216
0xde013197f2b0	\Windows\System32\notificationplatformcomponent.dll	216
0xde013197f440	\Windows\System32\ncryptsslp.dll	216
0xde013197f5d0	\Windows\System32\C_1254.NLS	216
0xde013197f760	\Windows\System32\mskeyprotect.dll	216
0xde013197f8f0	\Windows\System32\ShareHost.dll	216
0xde013197fa80	\$ConvertToNonresident	216
0xde013197fc10	\Windows\System32\C_1251.NLS	216
0xde013197fda0	\Windows\System32\en-US\mswsock.dll.mui	216
0xde01319800c0	\Windows\System32\WindowManagement.dll	216
0xde0131980250	\Windows\System32\MTFServer.dll	216
0xde01319803e0	\Windows\System32\en-US\KernelBase.dll.mui	216
0xde0131980570	\Users\hcsc\AppData\Roaming\Microsoft\Windows\Start Menu	216
0xde0131980700	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xde0131980890	\Windows\System32\RoamingSecurity.dll	216
0xde0131980a20	\Windows\System32\CoreShellExtFramework.dll	216
0xde0131980bb0	\Windows\System32\SebBackgroundManagerPolicy.dll	216
0xde0131980d40	\Windows\System32\C_1250.NLS	216
0xde0131980ed0	\Windows\explorer.exe	216
0xde01319811f0	\Windows\System32\wbem\mofd.dll	216
0xde0131981380	\Windows\System32\twinui.appcore.dll	216
0xde0131981510	\Windows\System32\C_1253.NLS	216
0xde01319816a0	\Windows\System32\OneCoreCommonProxyStub.dll	216
0xde0131981830	\Windows\System32\PackageStateChangeHandler.dll	216
0xde0131981ce0	\Windows\SystemResources\crypt32.dll.mun	216
0xde0131981e70	\Windows\System32\cryptnet.dll	216
0xde0131982190	\Windows\System32\SecureTimeAggregator.dll	216
0xde0131982320	\Windows\System32\AudioSes.dll	216
0xde0131982640	\Windows\System32\execmodelproxy.dll	216
0xde01319827d0	\Windows\System32\container.dll	216
0xde0131982960	\Windows\System32\svchost.exe	216
0xde0131982af0	\Windows\System32\UiaManager.dll	216
0xde0131982c80	\Windows\System32\en-US\crypt32.dll.mui	216
0xde0131983130	\Windows\System32\wbem\wmipcima.dll	216
0xde01319832c0	\Windows\System32\en-US\svchost.exe.mui	216
0xde0131983450	\Windows\System32	216
0xde0131983900	\Windows\en-US\explorer.exe.mui	216
0xde01319840d0	\Windows\System32\themeui.dll	216
0xde0131984260	\$Directory	216
0xde01319843f0	\Windows\System32\wbem\en-US\mofd.dll.mui	216
0xde01319848a0	\Windows\System32\twinapi.dll	216
0xde0131984a30	\$Directory	216
0xde0131985200	\$Directory	216
0xde0131985520	\Windows\System32\aepic.dll	216
0xde0131985840	\Windows\System32\winevt\Logs\Microsoft-Windows-Resource-Exhaustion-Detector%4Operational.evtx	216
0xde01319861a0	\Windows\System32\radardt.dll	216
0xde0131986330	\$ConvertToNonresident	216
0xde0131986650	\Windows\System32\StartTileData.dll	216
0xde01319867e0	\Windows\System32\TokenBroker.dll	216
0xde0131986970	\Windows\System32\cldapi.dll	216
0xde0131986b00	\Windows\System32\wlidprov.dll	216
0xde01319872d0	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_60b5254171f9507e	216
0xde0131987780	\Windows\System32\en-US\KernelBase.dll.mui	216
0xde0131987aa0	\Windows\System32\en-US\crypt32.dll.mui	216
0xde01319880e0	\Windows\System32\CloudExperienceHostCommon.dll	216
0xde0131988720	\Windows\System32\AppExtension.dll	216
0xde0131988d60	\Windows\System32\TileDataRepository.dll	216
0xde0131989080	\Windows\System32\tokenbinding.dll	216
0xde01319893a0	\Windows\System32\Windows.CloudStore.Schema.Shell.dll	216
0xde01319896c0	\Windows\System32\Windows.Networking.Vpn.dll	216
0xde0131989850	\Windows\System32\QuietHours.dll	216
0xde01319899e0	\$Directory	216
0xde0131989b70	\Windows\System32\en-US\msxml6r.dll.mui	216
0xde0131989d00	\$Directory	216
0xde013198a1b0	\Windows\System32\Windows.Security.Authentication.Web.Core.dll	216
0xde013198a4d0	\Windows\System32\FileAppxStreamingDataSource.dll	216
0xde013198a980	\$Directory	216
0xde013198ab10	\$Directory	216
0xde013198aca0	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.StartMenuExperienceHost_10.0.19041.1023_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat	216
0xde013198b150	\Windows\System32\en-US\combase.dll.mui	216
0xde013198b470	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd	216
0xde013198b600	\Windows\System32\en-US\winnlsres.dll.mui	216
0xde013198b790	\Windows\System32\WinMetadata\Windows.Foundation.winmd	216
0xde013198bc40	\Windows\System32\AppxSip.dll	216
0xde013198bdd0	\$Directory	216
0xde013198c0f0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-wal	216
0xde013198c730	\$Directory	216
0xde013198d090	\Windows\System32\en-US\KernelBase.dll.mui	216
0xde013198d540	\$Directory	216
0xde013198dea0	\Windows\SystemResources\ShellComponents\ShellComponents.pri	216
0xde013198e1c0	\Windows\Panther\UnattendGC\diagerr.xml	216
0xde013198e350	\Windows\System32\cdpsvc.dll	216
0xde013198e4e0	\$Directory	216
0xde013198e670	\Windows\System32\en-US\twinui.pcshell.dll.mui	216
0xde013198e800	\CMApi	216
0xde013198e990	\Windows\System32\en-US\shell32.dll.mui	216
0xde013198ee40	\Windows\System32\en-US\KernelBase.dll.mui	216
0xde013198f160	\Windows\System32\Windows.StateRepositoryBroker.dll	216
0xde013198f2f0	\$Directory	216
0xde013198f480	\Windows\System32\twinui.dll	216
0xde013198f7a0	\$Directory	216
0xde013198f930	\Windows\System32\pdh.dll	216
0xde013198fde0	\Dev\Query	216
0xde0131990290	\Windows\System32\PhotoMetadataHandler.dll	216
0xde0131990420	\Windows\System32\ApplicationFrame.dll	216
0xde01319905b0	\Windows\System32\ieproxy.dll	216
0xde0131990d80	\Windows\System32\thumbcache.dll	216
0xde01319910a0	\Dev\Query	216
0xde0131991230	\Windows\System32\linkinfo.dll	216
0xde0131991b90	\CMNotify	216
0xde0131991d20	\Windows\System32\wpnapps.dll	216
0xde0131991eb0	\$Directory	216
0xde01319921d0	\Dev\Query	216
0xde0131992360	\Windows\System32\ntshrui.dll	216
0xde0131993490	\$Directory	216
0xde0131993ad0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd-wal	216
0xde0131993df0	\$Directory	216
0xde01319942a0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-wal	216
0xde0131994430	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd	216
0xde0131994750	\$Directory	216
0xde01319948e0	\Windows\System32\Windows.Globalization.Fontgroups.dll	216
0xde0131994c00	\$Directory	216
0xde0131995240	\$Directory	216
0xde01319953d0	\Windows\System32\edputil.dll	216
0xde0131995880	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd	216
0xde01319961e0	\Windows\System32\HolographicExtensions.dll	216
0xde0131996370	\Windows\System32\AboveLockAppHost.dll	216
0xde0131996820	\Windows\System32\pcadm.dll	216
0xde01319969b0	\Sessions\2\AppContainerNamedObjects\S-1-15-2-536077884-713174666-1066051701-3219990555-339840825-1966734348-1611281757	216
0xde0131996b40	\Users\hcsc\AppData\Local\ConnectedDevicesPlatform\L.hcsc\ActivitiesCache.db	216
0xde0131996cd0	\Users\hcsc\AppData\Local\ConnectedDevicesPlatform\L.hcsc\ActivitiesCache.db-shm	216
0xde0131996e60	\Windows\System32\MSWB7.dll	216
0xde0131997180	\Windows\System32\cscui.dll	216
0xde0131997310	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd	216
0xde01319974a0	\Windows\System32\EhStorShell.dll	216
0xde01319977c0	\$Directory	216
0xde0131997950	\Windows\System32\en-US\crypt32.dll.mui	216
0xde0131997ae0	\CMNotify	216
0xde0131997c70	\Windows\System32\prm0009.dll	216
0xde0131997e00	\Windows\System32\Windows.StateRepositoryClient.dll	216
0xde0131998120	\Windows\System32\Windows.UI.Xaml.InkControls.dll	216
0xde01319985d0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd-wal	216
0xde01319988f0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd-wal	216
0xde0131998a80	\Windows\System32\winmm.dll	216
0xde0131998c10	\Windows\System32\NotificationControllerPS.dll	216
0xde0131998da0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd	216
0xde01319990c0	\Windows\System32\VirtualMonitorManager.dll	216
0xde0131999250	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Deployment.srd-wal	216
0xde01319993e0	\$ConvertToNonresident	216
0xde0131999570	\Windows\System32\CapabilityAccessManager.dll	216
0xde0131999700	\Windows\System32\NPSM.dll	216
0xde0131999890	\Windows\System32\ShellCommonCommonProxyStub.dll	216
0xde0131999a20	\Windows\System32\wshbth.dll	216
0xde0131999bb0	\$ConvertToNonresident	216
0xde0131999d40	\Windows\System32\winevt\Logs\Microsoft-Windows-AppxPackaging%4Operational.evtx	216
0xde0131999ed0	\$Directory	216
0xde013199a1f0	\$ConvertToNonresident	216
0xde013199a380	\Windows\System32\SettingSyncCore.dll	216
0xde013199a510	\$Directory	216
0xde013199a6a0	\Windows\System32\winevt\Logs\Microsoft-Windows-PushNotification-Platform%4Admin.evtx	216
0xde013199a830	\Windows\System32\TaskFlowDataEngine.dll	216
0xde013199a9c0	\$Directory	216
0xde013199ab50	\Windows\System32\StructuredQuery.dll	216
0xde013199ace0	\Windows\System32\AppXDeploymentExtensions.desktop.dll	216
0xde013199ae70	\Windows\System32\AppXApplicabilityBlob.dll	216
0xde013199b320	\Windows\System32\sbservicetrigger.dll	216
0xde013199b4b0	\Windows\System32\srpapi.dll	216
0xde013199b7d0	\Windows\System32\Windows.Shell.BlueLightReduction.dll	216
0xde013199b960	\Windows\System32\winevt\Logs\Microsoft-Windows-PushNotification-Platform%4Operational.evtx	216
0xde013199baf0	\$Directory	216
0xde013199be10	\$Directory	216
0xde013199c130	\$ConvertToNonresident	216
0xde013199c2c0	\Users\hcsc\AppData\Local\ConnectedDevicesPlatform\L.hcsc\ActivitiesCache.db-wal	216
0xde013199c450	\Windows\System32\DevDispItemProvider.dll	216
0xde013199c900	\Windows\System32\CapabilityAccessManagerClient.dll	216
0xde013199ca90	\$Directory	216
0xde013199cc20	\Windows\System32\en-US\propsys.dll.mui	216
0xde013199cdb0	\Windows\System32\wifidatacapabilityhandler.dll	216
0xde013199d0d0	\Windows\System32\feclient.dll	216
0xde013199d3f0	\$Directory	216
0xde013199d580	\$Directory	216
0xde013199d710	\$Directory	216
0xde013199d8a0	\Windows\System32\CapabilityAccessHandlers.dll	216
0xde013199da30	\Windows\System32\cellulardatacapabilityhandler.dll	216
0xde013199dbc0	\Windows\System32\msisip.dll	216
0xde013199dd50	\MsFteWds	216
0xde013199dee0	\$Directory	216
0xde013199e200	\Windows\System32\capauthz.dll	216
0xde013199e390	\Windows\System32\wshext.dll	216
0xde013199e520	\$Directory	216
0xde013199e9d0	\$Directory	216
0xde013199ee80	\$Directory	216
0xde013199f330	\$Directory	216
0xde01319a0140	\$Directory	216
0xde01319a0780	\$Directory	216
0xde01319a0aa0	\$Directory	216
0xde01319a0c30	\$Directory	216
0xde01319a1400	\CMApi	216
0xde01319a1bd0	\$Directory	216
0xde01319a26c0	\Users\hcsc\AppData\Local\Packages\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\TempState\TileCache_100_3_PNGEncoded_Header.bin	216
0xde01319a29e0	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.Search_1.14.7.19041_neutral_neutral_cw5n1h2txyewy\ActivationStore.dat	216
0xde01319a34d0	\$Directory	216
0xde01319a3660	\$Directory	216
0xde01319a3980	\$Directory	216
0xde01319a3e30	\Users\hcsc\AppData\Local\Packages\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\TempState\TileCache_100_3_PNGEncoded_Data.bin	216
0xde0131a035f0	\$Directory	216
0xde0131a048a0	\Windows\Logs\WindowsUpdate\WindowsUpdate.20240326.155701.265.3.etl	216
0xde0131a0e3e0	\Windows\System32\config\TxR\{53b39e3d-18c4-11ea-a811-000d3aa4692b}.TxR.blf	216
0xde0131a0eb10	\Windows\System32\config\TxR\{53b39e3d-18c4-11ea-a811-000d3aa4692b}.TxR.0.regtrans-ms	216
0xde0131a0fae0	\SystemRoot\System32\Config\TxR\{53b39e3d-18c4-11ea-a811-000d3aa4692b}.TxR	216
0xde0131a104f0	\Windows\System32\config\TxR\{53b39e3d-18c4-11ea-a811-000d3aa4692b}.TxR.1.regtrans-ms	216
0xde0131a10660	\Windows\System32\config\TxR\{53b39e3d-18c4-11ea-a811-000d3aa4692b}.TxR.2.regtrans-ms	216
0xde0131a10d90	\Windows\System32\drivers\WdNisDrv.sys	216
0xde0131e43370	\PIPE_EVENTROOT\CIMV2SCM EVENT PROVIDER	216
0xde0131e43500	\$Directory	216
0xde0131e44630	\Windows\Fonts\StaticCache.dat	216
0xde0131e45120	\Windows\System32\smartscreen.exe	216
0xde0131e46570	\Windows\System32\DictationManager.dll	216
0xde0131e46700	\Windows\System32\windowsudk.shellcommon.dll	216
0xde0131e46890	\Windows\System32\Windows.UI.Core.TextInput.dll	216
0xde0131e46bb0	\Windows\SoftwareDistribution\DataStore\Logs\tmp.edb	216
0xde0131e46d40	\Windows\System32\apisampling.dll	216
0xde0131e47830	\Windows\System32\qmgr.dll	216
0xde0131e48190	\Users\Public\Desktop	216
0xde0131e48320	\$ConvertToNonresident	216
0xde0131e48640	\Users\Public\Desktop	216
0xde0131e487d0	\Windows\System32\bitsperf.dll	216
0xde0131e48af0	\$Directory	216
0xde0131e48e10	\$Directory	216
0xde0131e492c0	\Windows\System32\secur32.dll	216
0xde0131e49450	\Windows\System32\winevt\Logs\Microsoft-Windows-WindowsUpdateClient%4Operational.evtx	216
0xde0131e495e0	\Windows\System32\en-US\SHCore.dll.mui	216
0xde0131e49770	\Windows\System32\wups.dll	216
0xde0131e49900	\$ConvertToNonresident	216
0xde0131e49a90	\Windows\System32\PCShellCommonProxyStub.dll	216
0xde0131e49db0	\Windows\System32\wuapi.dll	216
0xde0131e4a0d0	\Users\hcsc\Desktop	216
0xde0131e4a260	\$Directory	216
0xde0131e4a3f0	\$Directory	216
0xde0131e4a580	\$Directory	216
0xde0131e4a710	\$Directory	216
0xde0131e4ad50	\$Directory	216
0xde0131e4aee0	\Users\hcsc\AppData\Roaming\Microsoft\Windows\Network Shortcuts	216
0xde0131e4b520	\Users\hcsc\Desktop	216
0xde0131e4b6b0	\Windows\System32\wups2.dll	216
0xde0131e4b840	\Windows\System32	216
0xde0131e4bb60	\$Directory	216
0xde0131e4bcf0	\$Directory	216
0xde0131e4be80	\Endpoint	216
0xde0131e4c1a0	\Windows\System32\LicenseManager.dll	216
0xde0131e4c330	\Users\hcsc\AppData\Roaming\Microsoft\Windows\Network Shortcuts	216
0xde0131e4c4c0	\Windows\System32\LicenseManagerSvc.dll	216
0xde0131e4c650	\Windows\System32\vaultcli.dll	216
0xde0131e4c7e0	\$Directory	216
0xde0131e4cb00	\Windows\System32\fontgroupsoverride.dll	216
0xde0131e4ce20	\Dev\Query	216
0xde0131e4d460	\Windows\System32\wincredui.dll	216
0xde0131e4d5f0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd	216
0xde0131e4dc30	\$Directory	216
0xde0131e4e0e0	\Windows\System32\winevt\Logs\Microsoft-Windows-WinRM%4Operational.evtx	216
0xde0131e4e400	\Windows\System32\atl.dll	216
0xde0131e4e8b0	\Windows\System32\en-US\ESENT.dll.mui	216
0xde0131e4ebd0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-wal	216
0xde0131e4eef0	\$Directory	216
0xde0131e4f3a0	\Windows\System32\SyncCenter.dll	216
0xde0131e4f530	\Windows\System32\en-US\smartscreen.exe.mui	216
0xde0131e4f6c0	\$Directory	216
0xde0131e4f9e0	\Windows\SoftwareDistribution\DataStore\DataStore.edb	216
0xde0131e4fe90	\$Directory	216
0xde0131e50340	\Windows\System32\TpmCoreProvisioning.dll	216
0xde0131e504d0	\$Directory	216
0xde0131e507f0	\Windows\System32\winevt\Logs\Microsoft-Windows-Program-Compatibility-Assistant%4CompatAfterUpgrade.evtx	216
0xde0131e50980	\$Directory	216
0xde0131e50ca0	\Windows\System32\en-US\edgehtml.dll.mui	216
0xde0131e51150	\Windows\SoftwareDistribution\DataStore\DataStore.jfm	216
0xde0131e512e0	\Windows\System32\winevt\Logs\Microsoft-Windows-Store%4Operational.evtx	216
0xde0131e51600	\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Program-Compatibility-Assistant.evtx	216
0xde0131e51790	\Windows\SoftwareDistribution\DataStore\DataStore.edb	216
0xde0131e51dd0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-wal	216
0xde0131e520f0	\$Directory	216
0xde0131e52280	\$ConvertToNonresident	216
0xde0131e525a0	\$ConvertToNonresident	216
0xde0131e52a50	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd	216
0xde0131e52be0	\$Directory	216
0xde0131e53540	\Windows\System32\windows.applicationmodel.datatransfer.dll	216
0xde0131e536d0	\Windows\System32\en-US\Windows.Web.Http.dll.mui	216
0xde0131e53860	\$Directory	216
0xde0131e53d10	\Windows\System32\wbem\WmiPrvSE.exe	216
0xde0131e53ea0	\Windows\System32\wcmapi.dll	216
0xde0131e54350	\$Directory	216
0xde0131e544e0	\Endpoint	216
0xde0131e54670	\Windows\System32\WinMetadata\Windows.Foundation.winmd	216
0xde0131e54990	\$Directory	216
0xde0131e54b20	\$Directory	216
0xde0131e54cb0	\Windows\System32\wbem\cimwin32.dll	216
0xde0131e552f0	\$Directory	216
0xde0131e55480	\$Directory	216
0xde0131e557a0	\Windows\System32\framedynos.dll	216
0xde0131e55ac0	\$Directory	216
0xde0131e56100	\Windows\System32\Windows.Networking.dll	216
0xde0131e56290	\Windows\System32\winevt\Logs\Microsoft-Windows-Privacy-Auditing%4Operational.evtx	216
0xde0131e56740	\Windows\System32\Windows.Networking.HostName.dll	216
0xde0131e570a0	\Windows\System32\en-US\themeui.dll.mui	216
0xde0131e57230	\$ConvertToNonresident	216
0xde0131e573c0	\Windows\System32\icu.dll	216
0xde0131e57550	\Windows\System32\wuuhosdeployment.dll	216
0xde0131e576e0	\Windows\System32\WwaApi.dll	216
0xde0131e57870	\Windows\System32\Windows.Devices.Bluetooth.dll	216
0xde0131e57a00	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd	216
0xde0131e581d0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd	216
0xde0131e589a0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-wal	216
0xde0131e58b30	\Windows\System32\biwinrt.dll	216
0xde0131e58cc0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-wal	216
0xde0131e59300	\Windows\System32\Windows.Security.Integrity.dll	216
0xde0131e59490	\Windows\System32\edgeIso.dll	216
0xde0131e59620	\Windows\System32\LicenseManagerApi.dll	216
0xde0131e597b0	\Windows\System32\Windows.System.Profile.PlatformDiagnosticsAndUsageDataSettings.dll	216
0xde0131e59940	\Windows\SoftwareDistribution\ReportingEvents.log	216
0xde0131e5a110	\srvsvc	216
0xde0131e5a430	\Windows\System32\rometadata.dll	216
0xde0131e5a5c0	\Windows\System32\edgehtml.dll	216
0xde0131e5a750	\$Directory	216
0xde0131e5aa70	\$Directory	216
0xde0131e5b0e0	넸㇥�￿넸㇥�￿	0
0xde0131e5b240	\Windows\System32\Chakra.dll	216
0xde0131e5b6f0	\Windows\System32\updatepolicy.dll	216
0xde0131e5b880	\$Directory	216
0xde0131e5ba10	\Windows\System32\WWAHost.exe	216
0xde0131e5bba0	\Windows\System32\msimtf.dll	216
0xde0131e5bd30	\Windows\System32\wuuhext.dll	216
0xde0131e5c1e0	\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Program-Telemetry.evtx	216
0xde0131e5c370	\$ConvertToNonresident	216
0xde0131e5c500	\Windows\System32\Windows.Storage.ApplicationData.dll	216
0xde0131e5ccd0	\$ConvertToNonresident	216
0xde0131e5d180	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd	216
0xde0131e5d4a0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-wal	216
0xde0131e5d630	\$Directory	216
0xde0131e5dc70	\CMApi	216
0xde0131e5de00	\Windows\System32\icuuc.dll	216
0xde0131e5e120	\Windows\System32\DeviceDirectoryClient.dll	216
0xde0131e5e2b0	\Windows\System32\EdgeManager.dll	216
0xde0131e5e440	\$Directory	216
0xde0131e5e5d0	\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Program-Inventory.evtx	216
0xde0131e5e8f0	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-wal	216
0xde0131e5ea80	\Windows\System32\en-US\setupapi.dll.mui	216
0xde0131e5ec10	\Windows\System32\winevt\Logs\Microsoft-Windows-Application-Experience%4Steps-Recorder.evtx	216
